symbol,asset_name,sector,industry,first_traded,index_inclusion
CRNX,"Crinetics Pharmaceuticals, Inc.",Healthcare,Biotechnology,2018-07-18,
BIPC,Brookfield Infrastructure Corporation,Utilities,Utilities - Regulated Gas,2020-03-31,
OZK,Bank OZK,Financial Services,Banks - Regional,1997-07-17,
NSIT,"Insight Enterprises, Inc.",Technology,Electronics & Computer Distribution,1995-01-24,
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,2021-05-14,
HCP,"HashiCorp, Inc.",Technology,Software - Infrastructure,2021-12-09,
AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream,2017-05-04,
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,Biotechnology,2014-01-31,
SLM,SLM Corporation,Financial Services,Credit Services,1983-09-23,
BDC,Belden Inc.,Technology,Communication Equipment,1993-11-24,
STRL,"Sterling Infrastructure, Inc.",Industrials,Engineering & Construction,1991-07-12,
AUR,"Aurora Innovation, Inc.",Technology,Information Technology Services,2021-05-10,
CRDO,Credo Technology Group Holding Ltd,Technology,Semiconductors,2022-01-27,
PECO,"Phillips Edison & Company, Inc.",Real Estate,REIT - Retail,2021-02-25,
POR,Portland General Electric Company,Utilities,Utilities - Regulated Electric,2006-03-31,
EXPO,"Exponent, Inc.",Industrials,Engineering & Construction,1990-08-17,
CADE,Cadence Bank,Financial Services,Banks - Regional,1985-10-16,
SLG,SL Green Realty Corp.,Real Estate,REIT - Office,1997-08-15,
PIPR,Piper Sandler Companies,Financial Services,Capital Markets,2004-01-02,
AL,Air Lease Corporation,Industrials,Rental & Leasing Services,2011-04-19,
SWX,"Southwest Gas Holdings, Inc.",Utilities,Utilities - Regulated Gas,1973-02-21,
APPF,"AppFolio, Inc.",Technology,Software - Application,2015-06-26,
QTWO,"Q2 Holdings, Inc.",Technology,Software - Application,2014-03-20,
DY,"Dycom Industries, Inc.",Industrials,Engineering & Construction,1984-06-04,
KRC,Kilroy Realty Corporation,Real Estate,REIT - Office,1997-01-29,
FSS,Federal Signal Corporation,Industrials,Pollution & Treatment Controls,1980-03-17,
FFIN,"First Financial Bankshares, Inc.",Financial Services,Banks - Regional,1993-11-01,
GATX,GATX Corporation,Industrials,Rental & Leasing Services,1973-02-21,
TENB,"Tenable Holdings, Inc.",Technology,Software - Infrastructure,2018-07-26,
CCCS,CCC Intelligent Solutions Holdings Inc.,Technology,Software - Application,2020-10-05,
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,1984-01-06,
ABG,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,2002-03-21,
HWC,Hancock Whitney Corporation,Financial Services,Banks - Regional,1991-06-04,
AGO,Assured Guaranty Ltd.,Financial Services,Insurance - Specialty,2004-04-23,
SBRA,"Sabra Health Care REIT, Inc.",Real Estate,REIT - Healthcare Facilities,2002-04-02,
LINE,"Lineage, Inc.",Real Estate,REIT - Industrial,2024-07-25,
MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P,2017-06-29,
XRAY,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,1987-08-12,
EEFT,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure,1997-03-07,
CUZ,Cousins Properties Incorporated,Real Estate,REIT - Office,1980-03-17,
MARA,"MARA Holdings, Inc.",Financial Services,Capital Markets,2012-05-04,
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,2015-07-23,
RNA,"Avidity Biosciences, Inc.",Healthcare,Biotechnology,2020-06-12,
KTB,"Kontoor Brands, Inc.",Consumer Cyclical,Apparel Manufacturing,2019-05-28,
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas,1980-03-17,
LYFT,"Lyft, Inc.",Technology,Software - Application,2019-03-29,
MDGL,"Madrigal Pharmaceuticals, Inc.",Healthcare,Biotechnology,2007-02-06,
ACA,"Arcosa, Inc.",Industrials,Engineering & Construction,2018-11-05,
BCO,The Brink's Company,Industrials,Security & Protection Services,1996-01-03,
CTRE,"CareTrust REIT, Inc.",Real Estate,REIT - Healthcare Facilities,2014-05-29,
MUR,Murphy Oil Corporation,Energy,Oil & Gas E&P,1980-03-17,
WLK,Westlake Corporation,Basic Materials,Specialty Chemicals,2004-08-12,
QLYS,"Qualys, Inc.",Technology,Software - Infrastructure,2012-09-28,
NE,Noble Corporation plc,Energy,Oil & Gas Drilling,2021-06-09,
BOX,"Box, Inc.",Technology,Software - Infrastructure,2015-01-23,
RYN,Rayonier Inc.,Real Estate,REIT - Specialty,1994-02-17,
MSGS,Madison Square Garden Sports Corp.,Communication Services,Entertainment,2015-09-17,
PRMW,Primo Water Corporation,Consumer Defensive,Beverages - Non-Alcoholic,1992-06-16,
WTM,"White Mountains Insurance Group, Ltd.",Financial Services,Insurance - Property & Casualty,1985-10-23,
ASH,Ashland Inc.,Basic Materials,Specialty Chemicals,1980-03-17,
PI,"Impinj, Inc.",Technology,Communication Equipment,2016-07-21,
SHAK,Shake Shack Inc.,Consumer Cyclical,Restaurants,2015-01-30,
VRRM,Verra Mobility Corporation,Industrials,Infrastructure Operations,2017-03-24,
KRYS,"Krystal Biotech, Inc.",Healthcare,Biotechnology,2017-09-20,
SLGN,Silgan Holdings Inc.,Consumer Cyclical,Packaging & Containers,1997-02-14,
IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,2013-08-13,
FTDR,"Frontdoor, Inc.",Consumer Cyclical,Personal Services,2018-09-13,
RDNT,"RadNet, Inc.",Healthcare,Diagnostics & Research,1997-01-03,
M,"Macy's, Inc.",Consumer Cyclical,Department Stores,1992-02-05,
DLB,"Dolby Laboratories, Inc.",Industrials,Specialty Business Services,2005-02-17,
ITGR,Integer Holdings Corporation,Healthcare,Medical Devices,2000-09-29,
CORT,Corcept Therapeutics Incorporated,Healthcare,Biotechnology,2004-04-14,
FELE,"Franklin Electric Co., Inc.",Industrials,Specialty Industrial Machinery,1980-03-17,
SFBS,"ServisFirst Bancshares, Inc.",Financial Services,Banks - Regional,2014-05-14,
CWAN,"Clearwater Analytics Holdings, Inc.",Technology,Software - Application,2021-09-24,
ENS,EnerSys,Industrials,Electrical Equipment & Parts,2004-08-02,
GAP,"The Gap, Inc.",Consumer Cyclical,Apparel Retail,1980-03-17,
HASI,"HA Sustainable Infrastructure Capital, Inc.",Real Estate,Real Estate Services,2013-04-18,
KAI,Kadant Inc.,Industrials,Specialty Industrial Machinery,1992-11-03,
ASGN,ASGN Incorporated,Technology,Information Technology Services,1992-09-22,
LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,Education & Training Services,2008-11-20,
MHO,"M/I Homes, Inc.",Consumer Cyclical,Residential Construction,1993-11-03,
FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,1973-02-21,
FLO,"Flowers Foods, Inc.",Consumer Defensive,Packaged Foods,1980-03-17,
ORA,"Ormat Technologies, Inc.",Utilities,Utilities - Renewable,2004-11-11,
ALKS,Alkermes plc,Healthcare,Drug Manufacturers - Specialty & Generic,1991-07-16,
MAC,The Macerich Company,Real Estate,REIT - Retail,1994-03-10,
HL,Hecla Mining Company,Basic Materials,Other Precious Metals & Mining,1980-03-17,
RKLB,"Rocket Lab USA, Inc.",Industrials,Aerospace & Defense,2020-11-24,
SKYW,"SkyWest, Inc.",Industrials,Airlines,1986-06-26,
SIG,Signet Jewelers Limited,Consumer Cyclical,Luxury Goods,1988-07-14,
PLXS,Plexus Corp.,Technology,Electronic Components,1986-02-05,
MC,Moelis & Company,Financial Services,Capital Markets,2014-04-16,
AVNT,Avient Corporation,Basic Materials,Specialty Chemicals,1999-09-13,
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,1990-05-11,
VLY,Valley National Bancorp,Financial Services,Banks - Regional,1990-03-23,
GTES,Gates Industrial Corporation plc,Industrials,Specialty Industrial Machinery,2018-01-25,
BEPC,Brookfield Renewable Corporation,Utilities,Utilities - Renewable,2020-07-24,
STEP,StepStone Group Inc.,Financial Services,Asset Management,2020-09-16,
W,Wayfair Inc.,Consumer Cyclical,Internet Retail,2014-10-02,
ADMA,"ADMA Biologics, Inc.",Healthcare,Biotechnology,2013-10-17,
CHH,"Choice Hotels International, Inc.",Consumer Cyclical,Lodging,1996-10-16,
ACHC,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,1994-03-04,
SPR,"Spirit AeroSystems Holdings, Inc.",Industrials,Aerospace & Defense,2006-11-28,
AX,"Axos Financial, Inc.",Financial Services,Banks - Regional,2005-03-16,
TPH,"Tri Pointe Homes, Inc.",Consumer Cyclical,Residential Construction,2013-01-31,
WK,Workiva Inc.,Technology,Software - Application,2014-12-12,
AEIS,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,1995-11-17,
BKH,Black Hills Corporation,Utilities,Utilities - Regulated Gas,1973-02-22,
LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services,2007-12-13,
WD,"Walker & Dunlop, Inc.",Financial Services,Mortgage Finance,2010-12-15,
WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,2018-02-08,
OGS,"ONE Gas, Inc.",Utilities,Utilities - Regulated Gas,2014-01-16,
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products,1996-12-12,
ASO,"Academy Sports and Outdoors, Inc.",Consumer Cyclical,Specialty Retail,2020-10-02,
ICUI,"ICU Medical, Inc.",Healthcare,Medical Instruments & Supplies,1992-03-31,
KMPR,Kemper Corporation,Financial Services,Insurance - Property & Casualty,1990-04-23,
PII,Polaris Inc.,Consumer Cyclical,Recreational Vehicles,1987-09-16,
BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,2014-10-30,
OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,1996-08-15,
HOG,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,1986-07-08,
RXO,"RXO, Inc.",Industrials,Trucking,2022-10-27,
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,1980-03-17,
ESGR,Enstar Group Limited,Financial Services,Insurance - Diversified,1997-04-01,
CRC,California Resources Corporation,Energy,Oil & Gas E&P,2020-10-28,
FCFS,"FirstCash Holdings, Inc.",Financial Services,Credit Services,1991-06-10,
IIPR,"Innovative Industrial Properties, Inc.",Real Estate,REIT - Industrial,2016-12-01,
PBH,Prestige Consumer Healthcare Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,2005-02-10,
GMS,GMS Inc.,Industrials,Building Products & Equipment,2016-05-26,
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Banks - Regional,2003-08-13,
SR,Spire Inc.,Utilities,Utilities - Regulated Gas,1973-02-21,
ABCB,Ameris Bancorp,Financial Services,Banks - Regional,1994-05-19,
KFY,Korn Ferry,Industrials,Staffing & Employment Services,1999-02-11,
PRCT,PROCEPT BioRobotics Corporation,Healthcare,Medical Devices,2021-09-15,
AMTM,"Amentum Holdings, Inc.",Industrials,Specialty Business Services,2024-09-24,2024-09-30
HUN,Huntsman Corporation,Basic Materials,Chemicals,2005-02-14,
DNB,"Dun & Bradstreet Holdings, Inc.",Financial Services,Financial Data & Stock Exchanges,2020-07-01,
IRDM,Iridium Communications Inc.,Communication Services,Telecom Services,2008-03-20,
MWA,"Mueller Water Products, Inc.",Industrials,Specialty Industrial Machinery,2006-05-26,
SANM,Sanmina Corporation,Technology,Electronic Components,1993-04-14,
UPST,"Upstart Holdings, Inc.",Financial Services,Credit Services,2020-12-16,
IDCC,"InterDigital, Inc.",Technology,Software - Application,1981-11-12,
IAC,IAC Inc.,Communication Services,Internet Content & Information,1993-01-19,
PRIM,Primoris Services Corporation,Industrials,Engineering & Construction,2008-08-06,
CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,2003-07-01,
MSM,"MSC Industrial Direct Co., Inc.",Industrials,Industrial Distribution,1995-12-15,
HAE,Haemonetics Corporation,Healthcare,Medical Instruments & Supplies,1991-05-10,
TXNM,"TXNM Energy, Inc.",Utilities,Utilities - Regulated Electric,1973-02-21,
FUN,Six Flags Entertainment Corporation,Consumer Cyclical,Leisure,1987-04-23,
BROS,Dutch Bros Inc.,Consumer Cyclical,Restaurants,2021-09-15,
SKT,Tanger Inc.,Real Estate,REIT - Retail,1993-05-28,
BHVN,Biohaven Ltd.,Healthcare,Biotechnology,2022-09-23,
ALE,"ALLETE, Inc.",Utilities,Utilities - Diversified,1973-05-03,
JBT,John Bean Technologies Corporation,Industrials,Specialty Industrial Machinery,2008-07-22,
CDP,COPT Defense Properties,Real Estate,REIT - Office,1991-12-31,
GFS,GLOBALFOUNDRIES Inc.,Technology,Semiconductors,2021-10-28,2022/12/01
CNO,"CNO Financial Group, Inc.",Financial Services,Insurance - Life,2003-09-10,
DXC,DXC Technology Company,Technology,Information Technology Services,1981-12-31,
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,1994-04-14,
HIMS,"Hims & Hers Health, Inc.",Consumer Defensive,Household & Personal Products,2019-09-13,
LBTYK,Liberty Global Ltd.,Communication Services,Telecom Services,2005-09-08,
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers—Specialty & Generic,1991-12-17,
POWI,"Power Integrations, Inc.",Technology,Semiconductors,1997-12-12,
APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT—Hotel & Motel,2015-05-18,
WDFC,WD-40 Company,Basic Materials,Specialty Chemicals,1973-05-03,
ASB,Associated Banc-Corp,Financial Services,Banks—Regional,1980-03-17,
EPR,EPR Properties,Real Estate,REIT—Specialty,1997-11-18,
CBZ,"CBIZ, Inc.",Industrials,Specialty Business Services,1995-04-27,
SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,1992-01-31,
ABM,ABM Industries Incorporated,Industrials,Specialty Business Services,1980-03-17,
GVA,Granite Construction Incorporated,Industrials,Engineering & Construction,1990-04-20,
NEU,NewMarket Corporation,Basic Materials,Specialty Chemicals,1980-03-17,
TEX,Terex Corporation,Industrials,Farm & Heavy Construction Machinery,1980-03-19,
CCOI,"Cogent Communications Holdings, Inc.",Communication Services,Telecom Services,2002-02-05,
KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,Aerospace & Defense,1999-11-05,
ROAD,"Construction Partners, Inc.",Industrials,Engineering & Construction,2018-05-04,
HCC,"Warrior Met Coal, Inc.",Basic Materials,Coking Coal,2017-04-13,
FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology,2007-05-31,
GLNG,Golar LNG Limited,Energy,Oil & Gas Midstream,2003-07-15,
WEN,The Wendy's Company,Consumer Cyclical,Restaurants,1980-05-06,
ACLX,"Arcellx, Inc.",Healthcare,Biotechnology,2022-02-04,
NWS,News Corporation,Communication Services,Entertainment,2013-06-19,2015-09-18
ZI,ZoomInfo Technologies Inc.,Technology,Software—Application,2020-06-04,
HP,"Helmerich & Payne, Inc.",Energy,Oil & Gas Drilling,1980-10-15,
HIW,"Highwoods Properties, Inc.",Real Estate,REIT—Office,1994-06-08,
NVST,Envista Holdings Corporation,Healthcare,Medical Instruments & Supplies,2019-09-18,
SG,"Sweetgreen, Inc.",Consumer Cyclical,Restaurants,2021-11-18,
TNL,Travel + Leisure Co.,Consumer Cyclical,Travel Services,2006-07-19,
CEIX,CONSOL Energy Inc.,Energy,Thermal Coal,2017-11-14,
AXNX,"Axonics, Inc.",Healthcare,Medical Devices,2018-10-31,
PCH,PotlatchDeltic Corporation,Real Estate,REIT—Specialty,1980-03-17,
IBOC,International Bancshares Corporation,Financial Services,Banks—Regional,1995-08-30,
BBIO,"BridgeBio Pharma, Inc.",Healthcare,Biotechnology,2019-06-27,
ENV,"Envestnet, Inc.",Technology,Software—Application,2010-07-29,
TGTX,"TG Therapeutics, Inc.",Healthcare,Biotechnology,2010-05-03,
AUB,Atlantic Union Bankshares Corporation,Financial Services,Banks—Regional,1993-10-06,
AXSM,"Axsome Therapeutics, Inc.",Healthcare,Biotechnology,2015-11-19,
NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,2007-04-13,
OSCR,"Oscar Health, Inc.",Healthcare,Healthcare Plans,2021-03-03,
SITM,SiTime Corporation,Technology,Semiconductors,2019-11-20,
NPO,Enpro Inc.,Industrials,Specialty Industrial Machinery,2002-05-24,
RNG,"RingCentral, Inc.",Technology,Software—Application,2013-09-27,
LANC,Lancaster Colony Corporation,Consumer Defensive,Packaged Foods,1980-03-17,
LBTYA,Liberty Global Ltd.,Communication Services,Telecom Services,2004-06-03,
RUSHA,"Rush Enterprises, Inc.",Consumer Cyclical,Auto & Truck Dealerships,2003-10-07,
FHB,"First Hawaiian, Inc.",Financial Services,Banks—Regional,2016-08-05,
PJT,PJT Partners Inc.,Financial Services,Capital Markets,2015-09-22,
ATMU,Atmus Filtration Technologies Inc.,Industrials,Pollution & Treatment Controls,2023-05-26,
NHI,"National Health Investors, Inc.",Real Estate,REIT—Healthcare Facilities,1991-10-09,
PEGA,Pegasystems Inc.,Technology,Software—Application,1996-07-19,
CNK,"Cinemark Holdings, Inc.",Communication Services,Entertainment,2007-04-24,
SLAB,Silicon Laboratories Inc.,Technology,Semiconductors,2000-03-24,
BXMT,"Blackstone Mortgage Trust, Inc.",Real Estate,REIT—Mortgage,1980-12-29,
IONQ,"IonQ, Inc.",Technology,Computer Hardware,2021-01-04,
SHOO,"Steven Madden, Ltd.",Consumer Cyclical,Footwear & Accessories,1993-12-13,
SXT,Sensient Technologies Corporation,Basic Materials,Specialty Chemicals,1980-03-17,
MGEE,"MGE Energy, Inc.",Utilities,Utilities—Regulated Electric,1980-03-17,
NMIH,"NMI Holdings, Inc.",Financial Services,Insurance—Specialty,2013-11-08,
ATGE,Adtalem Global Education Inc.,Consumer Defensive,Education & Training Services,1991-06-21,
ATKR,Atkore Inc.,Industrials,Electrical Equipment & Parts,2016-06-10,
CBU,"Community Financial System, Inc.",Financial Services,Banks—Regional,1985-11-26,
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,1994-05-26,
BLKB,"Blackbaud, Inc.",Technology,Software—Application,2004-07-26,
SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,2009-09-25,
STNE,StoneCo Ltd.,Technology,Software—Infrastructure,2018-10-25,
TDC,Teradata Corporation,Technology,Software—Infrastructure,2007-10-01,
AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,2007-08-21,
DORM,"Dorman Products, Inc.",Consumer Cyclical,Auto Parts,1991-03-12,
PTON,"Peloton Interactive, Inc.",Consumer Cyclical,Leisure,2019-09-26,
AWR,American States Water Company,Utilities,Utilities—Regulated Water,1973-02-21,
RIG,Transocean Ltd.,Energy,Oil & Gas Drilling,1993-05-28,
DNLI,Denali Therapeutics Inc.,Healthcare,Biotechnology,2017-12-08,
NUVL,"Nuvalent, Inc.",Healthcare,Biotechnology,2021-07-29,
FBP,First BanCorp.,Financial Services,Banks—Regional,1987-01-13,
MIR,"Mirion Technologies, Inc.",Industrials,Specialty Industrial Machinery,2020-08-20,
AMED,"Amedisys, Inc.",Healthcare,Medical Care Facilities,1994-08-17,
ESE,ESCO Technologies Inc.,Technology,Scientific & Technical Instruments,1990-10-01,
NWE,"NorthWestern Energy Group, Inc.",Utilities,Utilities—Regulated Electric,2007-12-28,
OTTR,Otter Tail Corporation,Utilities,Utilities—Diversified,1973-02-21,
PBF,PBF Energy Inc.,Energy,Oil & Gas Refining & Marketing,2012-12-13,
PK,Park Hotels & Resorts Inc.,Real Estate,REIT—Hotel & Motel,2017-01-04,
BL,"BlackLine, Inc.",Technology,Software—Application,2016-10-28,
BHF,"Brighthouse Financial, Inc.",Financial Services,Insurance—Life,2017-07-17,
BNL,"Broadstone Net Lease, Inc.",Real Estate,REIT—Diversified,2020-09-17,
TDS,"Telephone and Data Systems, Inc.",Communication Services,Telecom Services,1981-12-15,
ICFI,"ICF International, Inc.",Industrials,Consulting Services,2006-09-28,
NEOG,Neogen Corporation,Healthcare,Diagnostics & Research,1989-08-23,
BGC,"BGC Group, Inc.",Financial Services,Capital Markets,1999-12-10,
